timestamp,npk_n,npk_p,npk_k,ph,soil_humidity,soil_temperature,rainfall,air_humidity,wind_speed,atmospheric_pressure,solar_radiation,npk_total,irrigated
2024-01-01,1,0,0,7.30135530310882,67.6081216504765,25.1409080341486,1.18749270390254,83.9544291095808,16.8160146311857,1000.34993419424,625.626492174342,1,0
2024-01-01,1,1,0,5.37255690099407,77.1480781582745,20.3179975531023,1.40083186561242,68.967882245779,19.2827220656909,1008.26829222962,513.921314803883,2,0
2024-01-01,0,0,1,6.10097518025499,90.0,23.6478625943201,2.26007846824359,86.0270625748672,10.7401636615396,1011.81723778136,232.164315553382,1,0
2024-01-01,1,1,1,8.59820548199076,71.5479951462806,22.1193670512644,0.346775419311598,61.1826974130236,12.8956652211491,1010.32631660812,574.733519461006,3,0
2024-01-01,0,1,1,6.90853245282282,90.0,27.3161153429099,2.47222932230216,70.1947053009644,10.8253117243294,1018.69392552413,663.693875493482,2,0
2024-01-01,0,1,1,6.42732544462464,79.0743136309165,26.0534794197003,2.36667058139574,69.2878828640096,6.97591400356032,1005.21024818532,429.558273544535,2,0
2024-01-02,1,1,0,7.2830125433687,65.0028036877545,14.8407549324114,0.206093895249069,63.8836105610244,17.1157762780786,1014.21404883265,604.034561803564,2,0
2024-01-02,1,1,1,6.30495307448935,63.8110901413579,32.2421191068135,1.28552946087439,71.2150345486589,15.2937453205232,1003.36296060123,217.326580733061,3,0
2024-01-02,1,1,1,6.99744716737091,88.9637140819188,13.3354103277685,0.97550866776146,73.9489688677713,9.39647763618268,1016.3974473346,315.279871737584,3,0
2024-01-02,0,1,1,6.22432382412294,44.80605198882,27.4350308340418,2.26434532727581,61.3982456666417,11.2992342980579,1015.00214049127,639.969929959625,2,0
2024-01-02,1,0,0,4.61582036332681,60.9666666058981,20.256191766674,1.11742407025304,89.625485977158,16.0289158101659,1005.79991860315,476.639737002552,1,0
2024-01-02,0,0,0,6.87791010668291,62.8856083703678,29.3455637966267,2.09001064999029,87.2535699116997,17.7473186829593,1003.59626071993,469.115225691348,0,0
2024-01-02,0,0,1,6.09081584417047,24.8996330609291,25.9841466494236,1.84398904442787,89.3817044002935,6.16196883027442,1012.34583868645,688.458946160972,1,0
2024-01-02,0,1,1,6.04111824019511,54.7235114845164,30.9267662960648,2.02763785317075,65.1141664129682,9.25796381896362,1012.24603974726,745.813855901361,2,0
2024-01-02,1,1,1,6.50303776298288,65.1988640802359,23.1095994078155,0.970270707039163,61.2820312217809,6.64722483372316,1017.31437719427,746.98320669122,3,0
2024-01-02,1,1,1,7.57404074362225,20.0,11.8505966374443,1.71292432351038,64.2849709186703,8.32908797310665,1012.79432901181,749.788923608139,3,0
2024-01-02,1,1,1,6.73636920924753,65.5180905537678,22.8399402147045,0.00987084698863328,70.8174252463505,5.70582400076091,1001.83798620012,759.051451040432,3,1
2024-01-02,0,1,1,7.17342955488435,55.7177390082234,24.5296858096264,2.082290200633,76.3326164893806,5.91315722442232,1017.34754305333,523.729193443432,2,0
2024-01-02,1,0,1,7.00325143857638,66.6409989067942,30.0878489199188,0.0183353672036901,88.1218985561281,13.0044529400766,1016.83508656919,586.823760718107,2,0
2024-01-02,1,1,1,6.58127871957045,70.7650669506879,18.1411820028115,0.519147432059981,79.066465976648,6.47449386655353,1009.90981613286,236.418717587367,3,0
2024-01-02,0,1,1,7.03689669972881,81.3584262948914,22.6676208805247,2.26650351949502,74.5423959475011,11.2751956318971,1001.58745346125,449.053409649059,2,0
2024-01-02,1,1,1,6.38934690035062,34.71913265794,21.7265722221132,1.52944660861976,62.5768868252635,6.81104602990672,1000.43301006313,510.275000007823,3,0
2024-01-02,1,0,0,5.50055019747807,60.6259397434811,31.5246608407369,0.948898101341911,88.3473956119269,18.8799606624525,1006.1793365702,605.373963387683,1,0
2024-01-02,1,1,1,6.77810819537229,50.5058425447453,15.8873082993599,1.08942896244116,70.4014131543227,5.14444276341237,1014.63362147566,417.454291554168,3,0
2024-01-02,1,1,1,4.67774907266271,60.4514886964779,29.2952748903802,0.0935775821562856,71.0803866991773,12.2500430070795,1019.91277845576,438.896349444985,3,0
2024-01-02,0,1,0,5.71103265504509,58.0628463590192,29.7849001771462,2.43384978442919,78.7244622898288,16.3583674817346,1009.10173274577,346.955500543118,1,0
2024-01-02,1,0,0,6.45236692515823,42.3615107140099,23.4302057050035,1.07937812223099,81.82217476191,18.6813895800151,1013.9041474415,294.769294885918,1,0
2024-01-02,0,1,0,6.3713924076207,32.8977092970151,28.2759548505346,2.39394149160944,65.9378432692029,16.6620393004268,1018.89313515741,518.444983800873,1,0
2024-01-02,0,1,0,6.16371078372777,90.0,26.5556954609486,2.21938726375811,77.6614560023881,19.6118910401128,1009.27617182024,680.423232773319,1,0
2024-01-02,1,0,1,7.29087281306289,40.1339147495824,20.4279050741359,1.59994692367036,85.28691500891,7.43121205479838,1014.13485412486,465.652662329376,2,0
2024-01-03,0,0,1,5.6443089671131,64.1253238989925,20.5251420258264,2.42741652589757,89.9813709687442,9.67602604418062,1016.72304231208,653.819250082597,1,0
2024-01-03,1,1,1,4.40908522638791,43.367052251007,13.8874011390127,1.54709551832639,60.343147481326,11.5978459373582,1000.97548396327,582.860071584582,3,0
2024-01-03,1,0,1,7.12436151812972,82.6161075740721,31.9073016084698,0.833568028174341,84.6399555006064,14.7673164971638,1008.07379013859,737.807753263041,2,0
2024-01-03,1,1,1,6.53608405884326,33.4905183050333,30.4841659789251,0.866870620520785,66.1687147943303,15.3589830559213,1010.81322602462,429.822017252445,3,0
2024-01-03,1,1,1,6.41320867288195,46.6711158922703,30.3517726868642,0.996213528560475,63.4141455357894,7.98627827200107,1014.65932503343,771.319378726184,3,0
2024-01-03,0,1,0,6.18702055194323,41.7142292007603,23.9196106607309,1.96173193922732,80.6425699079409,16.9947022083215,1002.91770197451,626.398524828255,1,0
2024-01-03,1,1,0,5.15040039653712,60.7542204941548,21.091185233009,0.0973412278108299,68.1888395827264,16.5460977598559,1007.30398708023,757.682229299098,2,0
2024-01-03,0,0,1,5.73783643587866,52.6378057269503,15.7321226692676,1.87198846542742,84.6950963744894,14.8902351653669,1000.39974056184,424.836488068104,1,0
2024-01-03,1,1,1,6.90593128968272,90.0,21.1279561388834,1.69319207547233,79.3318920652382,7.10186686133966,1000.18511510454,671.021748194471,3,0
2024-01-03,1,1,1,6.51505287920538,59.9341780954383,19.4618895604395,0.428160825977102,75.8370684273541,15.0240804057103,1015.92002093326,331.465620128438,3,0
2024-01-03,1,1,1,5.3648717011315,79.9753553319191,17.1723021679738,0.652719909558073,60.8595290430821,7.28501202189364,1013.63349875901,491.276043234393,3,0
2024-01-03,1,1,1,6.97853754508179,72.3121300368998,25.541499634148,1.28603233664762,68.615101177711,13.6681818321813,1000.52192328498,608.73697726056,3,0
2024-01-03,1,1,1,7.12910369739458,70.2851854578783,21.6368624878877,1.6890181862982,61.0675058537163,14.2044536746107,1006.09014848713,478.180247824639,3,0
2024-01-03,0,0,1,6.39229356327821,67.7382142181406,26.2311111783385,2.45704299479257,86.9360386091284,7.26086968905292,1018.96680996288,763.485952513292,1,0
2024-01-03,0,1,1,6.48689078590774,64.1070277078565,20.1242111457425,1.89886066887993,63.9290680945851,13.0426811345387,1005.66237021238,403.912113560364,2,0
2024-01-03,1,1,1,7.62731232658807,49.2999613614879,34.3034380875907,1.41622106020804,61.5433226642199,13.5721164173447,1007.1740596788,200.229544565082,3,0
2024-01-03,0,1,1,6.81587095904181,54.8543378236411,35.0,2.12422429642174,70.9183956845663,14.0536922309548,1010.03029722255,330.429952451959,2,0
2024-01-03,1,1,0,7.47590010245797,67.0346929886838,31.4990320154515,0.473684838507324,80.8644234901294,17.6203524041921,1005.30612797476,221.639570733532,2,0
2024-01-03,1,0,1,6.46393822970162,22.8625122594948,23.4990369610568,0.678216536762193,86.7692739400081,12.9145772778429,1018.20582572371,408.940384024754,2,0
2024-01-03,0,1,1,7.68359027587103,32.1683806729051,27.2359290733177,2.07039621309377,67.3282858519815,8.68417900288478,1003.61151535064,258.772178646177,2,0
2024-01-03,1,1,1,6.43945297064609,53.6923812315993,16.9770511759191,1.73301205097232,71.758991908282,9.47789417696185,1012.32358658686,638.203207077459,3,0
2024-01-03,1,1,0,7.23419876575964,32.0094364917873,17.3294117611569,0.601361849112436,78.6046472168528,17.6922184962314,1000.95820510294,641.481226217002,2,0
2024-01-03,1,1,1,6.22417702900607,61.702570511088,21.7663532747366,0.107471990049817,76.9349093176425,11.7230486182962,1016.00092770997,589.856982324272,3,0
2024-01-03,1,1,1,5.63839787515686,67.050280156853,32.4530993030885,0.351197735290043,61.2420471338555,15.4609410150442,1013.23183487169,731.397146871313,3,0
2024-01-04,1,1,0,7.30128378188663,73.2689124019985,22.8831742715185,0.540963537641801,74.2273045750335,19.21101366519,1014.70693036914,268.384971981868,2,0
2024-01-04,1,0,1,8.33680323261707,76.7041498939527,28.6171925540196,1.19849641050678,88.4761570044793,13.5962785349693,1000.87015392724,361.966145364568,2,0
2024-01-04,1,1,1,6.23929750763999,68.5027564398243,23.7523715307827,0.493525855708867,67.2099403501488,12.3929188470356,1010.80924544483,730.707513494417,3,0
2024-01-04,0,1,1,7.67508490282345,68.1903426391693,22.265545578579,1.79838959418703,80.3442510659806,12.4588715168647,1012.51164239366,782.906317850575,2,0
2024-01-04,1,0,1,6.31047285346091,63.5976390784374,24.9962595980629,0.01971184683498,87.4029655242339,6.40504901995882,1014.97856474482,741.003591613844,2,0
2024-01-04,1,1,0,7.23879449431234,60.5120301573463,23.3383610747406,0.938724911538884,61.3674457836896,19.3804690055549,1002.99071479589,617.740200040862,2,0
2024-01-04,1,1,1,5.70864655463887,47.8786317104972,31.2711586134947,1.28601927077398,64.0928139374591,7.98767340485938,1008.89990374912,758.583382796496,3,0
2024-01-04,1,1,1,6.72051702262937,90.0,17.3968041332487,0.00392638554330915,63.0106269917451,12.9927002789918,1013.98583526723,648.881596373394,3,0
2024-01-04,1,1,1,5.88907112515117,48.1121380692982,24.5460358173877,1.45401000627317,72.2896384494379,7.02906619757414,1002.1155087743,266.331485332921,3,0
2024-01-04,1,0,1,5.41831041264002,85.4592079852788,23.872638910395,0.394763020449318,89.0984353562817,8.61059310496785,1015.43812928256,523.022582242265,2,0
2024-01-04,1,1,1,7.0240195281824,74.0838721093571,23.3242120453483,0.897570764645934,70.9195395349525,7.76054205256514,1012.71885864902,403.843600163236,3,0
2024-01-04,1,0,1,7.78771740828397,90.0,20.7973734293438,1.61407969600987,81.7470424063504,14.9083511682693,1011.84606167022,635.065544303507,2,0
2024-01-04,0,0,1,5.86919442729767,70.9743957979245,27.5874127787077,1.93955840659328,81.080446424894,6.55458960798569,1000.22737681866,404.634029557928,1,0
2024-01-04,1,1,1,5.7928991099792,53.7022898910694,16.6154509348964,1.40911710390355,60.7444380037487,9.20373513014056,1000.3999332292,650.420837057754,3,0
2024-01-04,1,0,1,5.64198831056513,55.3538473972335,27.7705239908159,0.584258496528491,88.3799562114291,5.06482487428002,1003.24030484073,395.561253884807,2,0
2024-01-04,1,1,1,6.13348721484173,39.5898528830053,13.0509541256298,0.224951290874742,76.0047452710569,8.38189378846437,1001.36637066957,372.795438533649,3,0
2024-01-04,1,1,0,7.03251761246258,75.5657146557687,31.7654992385603,0.214030162314884,80.8892749808729,16.2240984733216,1009.52520928346,371.683567063883,2,0
2024-01-04,1,1,1,7.06978256993498,60.6932674092561,27.5103099948755,0.76304592366796,61.357725081034,5.42743932921439,1019.66439305805,323.286250140518,3,0
2024-01-04,1,0,0,6.85436338199933,59.1333996708486,24.2576190626762,1.66856628668029,87.4971428699791,16.1807960632723,1008.72282827739,372.641717782244,1,0
2024-01-04,1,1,1,7.10766984964734,61.1510860604955,11.8601314502059,0.00059724145103246,60.9853266295977,14.3157639692072,1018.96093355492,359.211392654106,3,0
2024-01-04,1,0,1,6.1248978671847,50.4953825384061,23.5696463377324,0.521424892358482,83.3189172274433,11.0159228940029,1006.74221379217,299.530520290136,2,0
2024-01-04,0,1,1,6.36183201769293,53.6487980680652,20.3082127712054,2.33258531836327,75.7842532731593,10.1400846021716,1009.84646530356,298.616025596857,2,0
2024-01-04,0,1,1,7.04563991950865,71.6503651056528,29.838620131763,2.31411187152844,67.9836565093137,8.51892628939822,1016.77136718761,372.066511493176,2,0
2024-01-04,0,1,0,6.27473813740677,79.6636085469841,15.8367519187355,1.83523575251456,75.1480823778547,16.4585738501046,1016.52094224468,507.067307829857,1,0
2024-01-05,1,1,1,5.73070194085454,60.8745195940145,15.9343542212952,0.832679958548397,75.9748576814309,8.12515562633052,1002.84793190192,421.958518726751,3,0
2024-01-05,1,1,1,5.39787988421395,63.6809753588916,22.8767032410593,1.28765832458157,62.6061070966534,8.37174475309439,1002.30905069504,764.926796080545,3,0
2024-01-05,0,0,1,8.65806930931068,63.4848707756567,23.7241592482703,1.85993661580142,87.4680428928696,14.8243328148965,1000.08958238177,546.06504063122,1,0
2024-01-05,1,1,1,5.14022795554965,62.831638495882,20.8631702153791,1.54789810010698,76.9202478742227,12.4504881713074,1014.82482236344,522.278476413339,3,0
2024-01-05,1,1,1,6.52345332223536,56.3727616802172,23.0782530979361,1.56561336130835,61.7769157863222,13.8442766177468,1015.64875073265,636.574421683326,3,0
2024-01-05,1,1,1,8.04745146892099,68.5820447568664,22.684776695412,0.542894245591015,80.1817708276212,11.4916877576616,1004.26289004739,390.137953544036,3,0
2024-01-05,1,1,1,7.17000870014237,70.5868769653103,21.3717687937416,0.541418277425691,78.8196803326719,14.9503610609099,1010.35976446234,698.562049819157,3,0
2024-01-05,1,1,1,6.35172293513227,63.0734940599105,20.6238625113094,0.972362571628764,62.1856625983492,14.363145173993,1003.83415278047,596.702898526564,3,0
2024-01-05,0,1,1,6.92666334221151,68.2815507016748,23.2160569766714,2.35613922995981,73.1311516254209,12.5289508106653,1009.13607674651,326.971030747518,2,0
2024-01-05,0,1,1,7.92796499361181,51.4669303446333,28.8462137084467,2.40652003441937,79.2462223791517,9.47108597611077,1010.53166355472,408.842123812065,2,0
2024-01-05,0,0,0,6.6517022558641,62.8907663339832,33.3163306575114,1.8496381980367,84.299084614031,15.9805478178896,1006.95631436072,510.181602695957,0,0
2024-01-05,0,1,0,6.04472999025072,69.3202083241646,29.0942874441937,1.8331147643039,71.7525891610421,17.657070022542,1014.83038979117,743.650610325858,1,0
2024-01-05,1,0,1,7.6615143556577,58.3917658255119,24.2284591081325,1.33940322499257,83.2026841817424,15.0022176990751,1000.91603444889,794.147947570309,2,0
2024-01-05,1,0,1,7.99519476205226,58.1388612066288,17.9910416376112,0.00568241521250457,86.2018537544645,12.5705202587415,1005.69281253964,375.331148644909,2,0
2024-01-05,1,1,0,5.71235608500997,53.0246722971806,28.5467707761547,1.52234363136813,78.5493934946135,15.6752666842658,1003.40739840176,393.252909881994,2,0
2024-01-05,0,1,0,7.07500541112349,68.6011164373041,31.3097911025008,2.0920038985787,70.7320255204104,19.6346539317165,1005.50122523215,577.461904520169,1,0
2024-01-05,0,0,1,6.60347783756661,63.8240412257689,23.0768662302415,1.87880640674848,87.967700434383,15.3505869593937,1013.88135703746,662.288249330595,1,0
2024-01-05,1,0,0,7.06131304711469,90.0,23.0491586580876,1.1318289313931,82.3418788821436,19.9318465846591,1016.95491427556,337.53700167872,1,0
2024-01-05,1,1,0,6.92135826550996,57.9825747350681,30.2164740133144,1.33947498456109,61.9070397480391,19.2759822995868,1010.15012179036,345.488503342494,2,0
2024-01-05,1,1,0,6.48358952083632,61.6736109273886,24.9279374909158,1.3434417382814,63.2461052318104,16.4225626585539,1019.07077170908,278.483067732304,2,0
2024-01-05,1,0,1,6.85060083784558,44.849959690726,35.0,0.00345210894010961,84.5633367472328,7.18557123211212,1001.55925150495,713.987294584513,2,0
2024-01-05,1,0,1,5.53157714743877,73.3181970197407,23.742225400554,0.889164884574711,83.7923081405461,7.6284554367885,1010.45211037621,260.074812872335,2,0
2024-01-05,1,1,0,5.37646404493688,55.3917366129153,15.9222558540208,1.53033272537868,61.7132110870443,19.0139640902635,1014.50274785049,624.380567111075,2,0
2024-01-05,0,0,1,7.07659932576745,61.9974748895456,29.2897791997361,2.07235532638151,87.2286185296252,12.1968841808848,1002.00599121395,526.654062047601,1,0
2024-01-06,1,0,1,6.56882840262138,74.179895545206,25.8094737809098,0.891804998391308,81.6491584083997,10.5366658081766,1015.68354886025,307.55278840661,2,0
2024-01-06,1,0,1,6.39470636687323,82.8853009477356,22.6706164712474,1.0265878145583,87.081209840253,9.88110965932719,1008.99924393278,316.433177189901,2,0
2024-01-06,1,1,1,5.15915841684813,56.2882414770878,17.7210929913232,1.43368974735495,76.0714279557578,12.1114199946169,1008.9290201012,708.418126776814,3,0
2024-01-06,1,1,0,6.04440160738551,54.6509444834353,28.3824208358614,1.47419575892854,70.4561800695956,18.965112863807,1014.60223101545,604.130219016224,2,0
2024-01-06,0,0,1,6.65376412071724,63.1195261135493,26.9631733344524,1.79914323089179,84.9988013296388,12.9846716625616,1009.86926034093,721.917119668797,1,0
2024-01-06,1,0,0,6.11094166339774,78.1388002116817,25.3576284043789,0.987432613037527,83.7098697340116,18.7478112487588,1002.14501585811,575.476508960128,1,0
2024-01-06,0,1,1,6.5650272103951,61.7483833061131,31.7663673558824,2.2980098228436,75.9422718104906,9.90498637664132,1018.41206348501,686.796756088734,2,0
2024-01-06,0,0,1,6.80791779742744,62.8809929016139,18.6809656182973,2.40642573393416,83.3615691773593,9.56232649507001,1004.80403970461,760.520224785432,1,0
2024-01-06,1,1,1,6.38999842316946,71.7992416423866,25.0341124867337,0.583808813826181,61.7507683974691,5.07991418242455,1013.07038056199,201.691637514159,3,0
2024-01-06,0,1,1,6.84207448739128,71.0976103456633,22.7553337217222,1.81124399998225,73.7433127895929,12.2378957050387,1017.68521704711,484.58431228064,2,0
2024-01-06,0,1,1,6.30554844116851,76.3003804717251,26.5769433695938,2.25908631284256,60.6699312105775,10.6574894755613,1017.77487773914,534.308778820559,2,0
2024-01-06,1,0,1,6.24531773771689,30.7078905045771,26.213929100302,1.50868521188386,82.1966733480804,7.06441322457977,1019.51064412016,330.705853691325,2,0
2024-01-06,1,0,1,6.29671488519359,42.2635976021319,23.41441690688,1.57876824727282,81.1721125664189,12.7475715905894,1009.64045769069,761.437893845141,2,0
2024-01-06,0,1,0,7.01110994413045,42.2898228312146,16.5107926362902,2.34346462413669,60.1712000998668,17.0494308148045,1001.92359798588,786.675423197448,1,0
2024-01-06,0,1,1,7.15685230653287,65.654716528141,24.2360030298476,2.12620687671006,74.1225966042839,5.61694054980762,1018.60990020912,459.192571835592,2,0
2024-01-06,1,1,0,8.36838326926557,39.648134389751,31.401289338047,1.44955224764999,77.8851768909954,15.7004130573478,1006.32676261477,684.761016443372,2,0
2024-01-06,0,1,0,5.71335395391115,56.5708759248653,14.1772251875342,2.05350980977528,68.5198077745736,15.6322942662518,1009.39670677762,353.133489564061,1,0
2024-01-06,1,1,0,5.93403404799499,66.3488484735702,21.3072218664197,0.284296522731893,61.6565787163563,18.4324208763428,1011.1210796982,553.352901758626,2,0
2024-01-06,0,1,1,7.01531928107993,89.1136238949693,26.5139329642598,1.91126939665992,71.3362287101336,9.1274349973537,1016.41249426175,463.213237235323,2,0
2024-01-06,1,1,1,7.81013226395697,56.3847097789899,18.5334361277303,1.55903364298865,75.9067164268345,7.02207726193592,1012.71729250904,312.640316411853,3,0
2024-01-06,1,1,0,7.48131853973145,59.6854414210426,18.8698694478403,0.371116516762413,67.5293420813978,18.8923304865602,1007.30260743294,205.151108512655,2,0
2024-01-06,1,0,1,6.12583550533535,63.5347058444548,18.93981928167,0.200661166454665,88.3225947758183,14.6459759108257,1009.60242924746,428.854075213894,2,0
2024-01-06,1,1,1,5.95741514900961,51.0698277657971,20.0868291152113,1.16017387830652,73.1246481277049,14.0666670433711,1002.81479082536,276.498930715024,3,0
2024-01-06,0,0,1,7.85712181706435,20.0,25.7978140602862,1.94842040364165,81.0320042283274,9.54354150453582,1004.76577121299,776.553436368704,1,0
2024-01-07,0,1,1,7.73427748007125,82.6691770744065,33.9931010945768,1.83381989889313,65.2754367585294,8.22679211501963,1016.8346545333,479.140521259978,2,0
2024-01-07,0,1,0,6.67162207364875,54.8461949477585,26.7696740021267,2.04307611100376,67.259244681336,17.2957438451704,1016.25031332951,340.019136620685,1,0
2024-01-07,1,1,1,7.86055063660185,49.246063270529,19.9584832553474,0.425406203139573,60.7104954868555,13.4990453603677,1019.78324342985,678.939868230373,3,0
2024-01-07,0,1,0,6.49361053628169,64.3186372094622,21.2149076109333,2.36180081381463,69.8631314607337,18.5679122980218,1014.58863773849,602.217040816322,1,0
2024-01-07,1,1,1,5.84567970815778,50.7379086563351,18.5719823460628,0.734059603419155,72.392742766533,14.0245350648183,1007.44516571052,550.393835129216,3,0
2024-01-07,1,1,1,6.45951186377316,73.8025111036868,20.4010299117134,0.372680131113157,63.2626366708428,8.0111737921834,1010.20757363178,600.289498548955,3,0
2024-01-07,0,0,0,6.56393686923923,53.1884900214672,20.5371657836628,1.79844647820573,85.5615678057075,17.2869216022082,1018.58128176071,643.610687414184,0,0
2024-01-07,1,1,1,5.25234312168476,72.8364198675703,31.0675235227455,0.810214881203137,60.2717981580645,14.8455014929641,1011.5694197733,602.680212492123,3,0
2024-01-07,0,0,1,6.36280163460297,56.4968574361676,27.204810945616,1.9470237463247,89.0929058636539,11.5650907554664,1008.12727438752,290.607444848865,1,0
2024-01-07,1,0,1,6.16511432573413,45.3244278165307,15.4123964684175,0.986102504539303,84.1394007671624,7.06586962915026,1004.23773998395,563.796280510724,2,0
2024-01-07,1,1,1,6.89302945442653,71.0582394530083,28.1309429740117,1.69648216979112,75.0311915623024,5.31510929926299,1016.44249716774,758.798063453287,3,0
2024-01-07,0,0,0,6.07501725501518,90.0,30.4038765423289,1.93956260685809,88.0253741727211,15.6243679579347,1009.83322725631,428.731547715142,0,0
2024-01-07,1,1,1,6.88577609418792,45.1126102276512,22.8432789771469,0.46967261005193,74.035566681996,6.4528665447142,1003.22569300421,729.842219315469,3,0
2024-01-07,1,1,1,6.92903283203946,53.38895783242,30.7941374058344,0.0727145472774282,75.3293038741685,6.26304734265432,1014.19784295838,620.011134212837,3,0
2024-01-07,1,0,1,6.27654063371288,42.4591870155339,25.7061952726107,0.339284492656589,84.9666539020836,7.93479769839905,1012.17180242762,638.874445110559,2,0
2024-01-07,1,1,0,6.46519418823953,83.8798198417558,27.2111809062208,1.70041044533718,64.8194879293442,19.7800079756416,1002.20706580207,368.951412662864,2,0
2024-01-07,0,1,1,8.40521223356761,61.9091207508146,22.3939464106877,2.3370573844295,75.6408457481302,14.9756408808753,1004.45069238078,458.809968968853,2,0
2024-01-07,1,1,0,7.73842489068449,25.0935201664277,31.2009783067517,1.37623521091882,73.0070023890585,19.8232135502622,1010.9314609319,635.696255136281,2,0
2024-01-07,1,1,1,7.74380959882318,27.0483762400902,24.2686706060156,1.50441558856983,69.9545425339602,10.8182719210163,1001.76339495461,683.324468042701,3,0
2024-01-07,1,1,0,6.54648898409113,74.0874789664269,22.6514321846053,0.492486220318824,73.4407125273719,17.2089886746835,1002.58117060643,461.029214737937,2,0
2024-01-07,1,1,1,5.82817686757827,64.48743233359,26.3337813438876,1.33809152641334,61.2350208079442,9.04228865285404,1014.87547955941,360.56036609225,3,0
2024-01-07,1,1,1,6.95689875892439,30.1510995975842,23.4464431393524,0.448889348190278,67.3009215225466,12.1623818750959,1017.66085233539,670.209778426215,3,0
2024-01-07,1,1,1,6.55283822605044,41.9379779938962,22.7196728938546,1.12971623602789,63.0950896767899,7.98628846299835,1018.92525006086,313.94843631424,3,0
2024-01-07,1,1,0,9.36772759434399,65.9751860700233,27.6304609537028,0.792633379460312,70.8939284342341,16.1918564210646,1005.1417704206,299.0603399463,2,0
2024-01-08,1,1,1,4.95448355707899,60.6713487903543,22.9950898886603,0.290436676004902,79.7322609764524,13.4161230910104,1004.3040023651,207.752257538959,3,0
2024-01-08,1,1,1,6.33773399660322,32.0075878024635,21.8866401939425,0.465255391900428,72.7511897147633,8.23747930699028,1004.16851882823,424.383259564638,3,0
2024-01-08,0,1,1,7.68697216341849,71.2878425698661,21.2891512216073,1.82432524161413,62.1657778602093,7.95896958792582,1003.76763095614,545.974149089307,2,0
2024-01-08,1,1,1,4.8211868798684,53.6147343818641,17.0491104727944,1.02968017803505,80.6142357434146,5.86542489123531,1003.96581397392,681.963829649612,3,0
2024-01-08,1,0,1,6.29228106715459,78.6625547450267,32.0356770528278,1.03512420435436,85.583580841776,10.1801627315581,1002.83488944639,206.222454179078,2,0
2024-01-08,1,0,1,6.76725434870975,66.7552391892314,20.7358090453878,1.20077532250434,86.0165265854448,14.3307772220578,1013.90896703582,728.099784394726,2,0
